id,timestamp,full_sq,life_sq,kitch_sq,num_room,floor,max_floor,state,material,build_year,full_all,sub_area,salary,fixed_basket,rent_price_1room_eco,rent_price_2room_eco,rent_price_3room_eco,average_life_exp,price_doc
22761,2014-09-22,64.0,63.0,1.0,2.0,8.0,8.0,,1.0,2014.0,116742,Tverskoe,61208.0,16165.3,34.52,43.26,51.41,76.7,6592000
22780,2014-09-22,176.0,108.0,28.0,3.0,2.0,10.0,1.0,4.0,2013.0,116742,Tverskoe,61208.0,16165.3,34.52,43.26,51.41,76.7,39551828
22754,2014-09-22,61.0,32.0,8.0,2.0,15.0,22.0,3.0,4.0,2004.0,78418,Altuf'evskoe,61208.0,16165.3,34.52,43.26,51.41,76.7,2000000
22751,2014-09-22,47.0,18.0,1.0,1.0,8.0,14.0,1.0,4.0,2014.0,9553,Poselenie Voskresenskoe,61208.0,16165.3,34.52,43.26,51.41,76.7,5000550
22750,2014-09-22,53.0,30.0,8.0,2.0,5.0,14.0,2.0,1.0,1985.0,156377,Strogino,61208.0,16165.3,34.52,43.26,51.41,76.7,10000000
22753,2014-09-22,35.0,21.0,5.0,1.0,8.0,9.0,,1.0,1977.0,68630,Lianozovo,61208.0,16165.3,34.52,43.26,51.41,76.7,5450000
22744,2014-09-22,42.0,41.0,1.0,1.0,16.0,18.0,1.0,1.0,2014.0,221709,Krjukovo,61208.0,16165.3,34.52,43.26,51.41,76.7,4620000
22771,2014-09-22,90.0,52.0,1.0,3.0,7.0,24.0,3.0,4.0,2005.0,155427,Horoshevo-Mnevniki,61208.0,16165.3,34.52,43.26,51.41,76.7,22500000
22759,2014-09-22,42.0,27.0,5.0,2.0,4.0,5.0,2.0,1.0,1970.0,1362363,Akademicheskoe,61208.0,16165.3,34.52,43.26,51.41,76.7,7500000
22782,2014-09-22,61.0,31.0,8.0,2.0,21.0,25.0,2.0,6.0,2013.0,94564,Golovinskoe,61208.0,16165.3,34.52,43.26,51.41,76.7,2000000
22749,2014-09-22,47.0,47.0,0.0,1.0,9.0,9.0,,1.0,,9553,Poselenie Voskresenskoe,61208.0,16165.3,34.52,43.26,51.41,76.7,5000550
22755,2014-09-22,96.0,56.0,8.0,3.0,3.0,5.0,2.0,2.0,1957.0,73148,Vojkovskoe,61208.0,16165.3,34.52,43.26,51.41,76.7,14630000
22772,2014-09-22,36.0,20.0,9.0,1.0,10.0,12.0,3.0,5.0,1968.0,87713,Zapadnoe Degunino,61208.0,16165.3,34.52,43.26,51.41,76.7,5900000
22743,2014-09-22,54.0,32.0,9.0,2.0,12.0,17.0,3.0,1.0,1987.0,94561,Novokosino,61208.0,16165.3,34.52,43.26,51.41,76.7,8725000
22741,2014-09-22,72.0,42.0,10.0,3.0,4.0,14.0,2.0,1.0,1995.0,94561,Novokosino,61208.0,16165.3,34.52,43.26,51.41,76.7,9600000
22765,2014-09-22,37.0,20.0,10.0,1.0,8.0,19.0,1.0,6.0,2016.0,39873,Poselenie Shherbinka,61208.0,16165.3,34.52,43.26,51.41,76.7,3164585
22760,2014-09-22,104.0,48.0,27.0,3.0,2.0,22.0,3.0,4.0,2007.0,111874,Chertanovo Central'noe,61208.0,16165.3,34.52,43.26,51.41,76.7,19800000
22758,2014-09-22,57.0,33.0,7.0,3.0,4.0,5.0,2.0,2.0,1959.0,83369,Rjazanskij,61208.0,16165.3,34.52,43.26,51.41,76.7,8000000
22777,2014-09-22,42.0,29.0,5.0,2.0,3.0,5.0,2.0,2.0,1960.0,115352,Nagornoe,61208.0,16165.3,34.52,43.26,51.41,76.7,8150000
29630,2015-05-08,45.0,40.0,1.0,1.0,14.0,21.0,1.0,1.0,2017.0,37502,Sviblovo,64310.0,18745.28,31.09,39.16,50.42,76.77,7943752
29622,2015-05-08,65.0,60.0,7.0,2.0,3.0,10.0,1.0,2.0,2017.0,37502,Sviblovo,64310.0,18745.28,31.09,39.16,50.42,76.77,10731500
29626,2015-05-08,69.0,68.0,1.0,2.0,1.0,1.0,1.0,1.0,2015.0,7341,Poselenie Moskovskij,64310.0,18745.28,31.09,39.16,50.42,76.77,8570190
29614,2015-05-08,71.0,69.0,1.0,2.0,4.0,17.0,1.0,1.0,2015.0,57999,Presnenskoe,64310.0,18745.28,31.09,39.16,50.42,76.77,21552242
29619,2015-05-08,54.0,28.0,9.0,2.0,10.0,10.0,3.0,1.0,2007.0,85219,Matushkino,64310.0,18745.28,31.09,39.16,50.42,76.77,2000000
29613,2015-05-08,39.0,38.0,1.0,1.0,9.0,17.0,1.0,1.0,,116742,Tverskoe,64310.0,18745.28,31.09,39.16,50.42,76.77,4633984
29625,2015-05-08,30.0,18.0,5.0,1.0,1.0,5.0,2.0,2.0,1965.0,89467,Fili Davydkovo,64310.0,18745.28,31.09,39.16,50.42,76.77,4700000
29624,2015-05-08,38.0,28.0,10.0,1.0,14.0,20.0,1.0,1.0,2016.0,37502,Sviblovo,64310.0,18745.28,31.09,39.16,50.42,76.77,7974500
29628,2015-05-08,36.0,19.0,10.0,1.0,12.0,12.0,2.0,5.0,1966.0,118843,Prospekt Vernadskogo,64310.0,18745.28,31.09,39.16,50.42,76.77,6950000
29621,2015-05-08,43.0,27.0,5.0,2.0,4.0,5.0,4.0,2.0,1964.0,101982,Tekstil'shhiki,64310.0,18745.28,31.09,39.16,50.42,76.77,8000000
29627,2015-05-08,38.0,19.0,11.0,1.0,8.0,15.0,2.0,2.0,1989.0,83369,Rjazanskij,64310.0,18745.28,31.09,39.16,50.42,76.77,7000000
29615,2015-05-08,59.0,33.0,10.0,2.0,3.0,17.0,2.0,1.0,1998.0,130229,Moskvorech'e-Saburovo,64310.0,18745.28,31.09,39.16,50.42,76.77,8700000
15320,2014-02-22,34.0,34.0,0.0,1.0,1.0,25.0,,1.0,,13890,Poselenie Sosenskoe,61208.0,15730.81,33.65,41.79,49.24,76.7,3709525
15319,2014-02-22,65.0,55.0,10.0,2.0,4.0,10.0,1.0,4.0,2014.0,9553,Poselenie Voskresenskoe,61208.0,15730.81,33.65,41.79,49.24,76.7,6561360
15322,2014-02-22,64.0,39.0,7.0,3.0,5.0,5.0,2.0,2.0,1976.0,43795,Pechatniki,61208.0,15730.81,33.65,41.79,49.24,76.7,7200000
15321,2014-02-22,51.0,31.0,9.0,2.0,5.0,16.0,3.0,1.0,1981.0,155572,Butyrskoe,61208.0,15730.81,33.65,41.79,49.24,76.7,8600000
15325,2014-02-22,53.0,32.0,9.0,2.0,6.0,17.0,2.0,1.0,1986.0,67710,Krylatskoe,61208.0,15730.81,33.65,41.79,49.24,76.7,11200000
15326,2014-02-22,82.0,44.0,10.0,3.0,14.0,17.0,,1.0,1989.0,125111,Solncevo,61208.0,15730.81,33.65,41.79,49.24,76.7,10500000
15324,2014-02-22,45.0,28.0,6.0,2.0,1.0,9.0,3.0,1.0,1968.0,123000,Kon'kovo,61208.0,15730.81,33.65,41.79,49.24,76.7,7300000
27174,2014-12-27,82.0,82.0,10.0,3.0,3.0,17.0,3.0,1.0,2015.0,13890,Poselenie Sosenskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,7659960
27179,2014-12-27,97.0,52.0,12.0,3.0,8.0,17.0,3.0,1.0,2007.0,102618,Juzhnoe Butovo,61208.0,16910.54,34.33,42.64,49.89,76.7,10500000
27172,2014-12-27,47.0,31.0,8.0,2.0,11.0,12.0,2.0,5.0,1971.0,145576,Caricyno,61208.0,16910.54,34.33,42.64,49.89,76.7,6850000
27173,2014-12-27,38.0,18.0,7.0,1.0,6.0,17.0,3.0,1.0,2005.0,102828,Kosino-Uhtomskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,6600000
30425,2015-06-25,68.0,41.0,8.0,3.0,12.0,16.0,2.0,1.0,1978.0,68630,Lianozovo,64310.0,18720.65,30.29,38.91,49.01,76.77,10000000
30423,2015-06-25,74.0,74.0,1.0,3.0,10.0,17.0,3.0,1.0,2015.0,115352,Nagornoe,64310.0,18720.65,30.29,38.91,49.01,76.77,16830500
30421,2015-06-25,37.0,19.0,7.0,1.0,16.0,17.0,4.0,1.0,2012.0,17790,Poselenie Vnukovskoe,64310.0,18720.65,30.29,38.91,49.01,76.77,4950000
30419,2015-06-25,54.0,28.0,11.0,2.0,1.0,16.0,3.0,5.0,1977.0,41504,Beskudnikovskoe,64310.0,18720.65,30.29,38.91,49.01,76.77,8000000
30426,2015-06-25,37.0,20.0,8.0,1.0,10.0,24.0,1.0,6.0,2017.0,76284,Nagatinskij Zaton,64310.0,18720.65,30.29,38.91,49.01,76.77,6321515
30422,2015-06-25,85.0,84.0,1.0,3.0,14.0,25.0,1.0,1.0,2016.0,21155,Mitino,64310.0,18720.65,30.29,38.91,49.01,76.77,10996276
30415,2015-06-25,42.0,28.0,5.0,2.0,5.0,5.0,3.0,2.0,1958.0,73007,Begovoe,64310.0,18720.65,30.29,38.91,49.01,76.77,7700000
30428,2015-06-25,64.0,63.0,1.0,2.0,13.0,17.0,1.0,1.0,2012.0,125111,Solncevo,64310.0,18720.65,30.29,38.91,49.01,76.77,6418251
30414,2015-06-25,43.0,28.0,5.0,2.0,2.0,5.0,2.0,2.0,1962.0,105663,Juzhnoe Tushino,64310.0,18720.65,30.29,38.91,49.01,76.77,7500000
9113,2013-07-10,65.0,41.0,6.0,2.0,4.0,5.0,3.0,2.0,1954.0,112804,Filevskij Park,55485.2,15163.82,32.55,41.42,48.08,76.37,11500000
9117,2013-07-10,34.0,23.0,5.0,1.0,2.0,8.0,3.0,5.0,1960.0,73148,Vojkovskoe,55485.2,15163.82,32.55,41.42,48.08,76.37,1000000
9116,2013-07-10,95.0,52.0,11.0,3.0,13.0,30.0,1.0,4.0,2012.0,1452550,Bogorodskoe,55485.2,15163.82,32.55,41.42,48.08,76.37,10165000
9090,2013-07-10,56.0,39.0,5.0,3.0,1.0,8.0,3.0,2.0,1961.0,166803,Shhukino,55485.2,15163.82,32.55,41.42,48.08,76.37,1400000
30248,2015-06-13,56.0,40.0,8.0,2.0,12.0,24.0,1.0,1.0,2016.0,76284,Nagatinskij Zaton,64310.0,18720.65,30.29,38.91,49.01,76.77,11642184
30249,2015-06-13,54.0,28.0,9.0,2.0,2.0,15.0,3.0,1.0,2009.0,80917,Marfino,64310.0,18720.65,30.29,38.91,49.01,76.77,11780000
30250,2015-06-13,41.0,41.0,0.0,1.0,11.0,17.0,1.0,1.0,2015.0,13890,Poselenie Sosenskoe,64310.0,18720.65,30.29,38.91,49.01,76.77,4039160
30251,2015-06-13,64.0,45.0,6.0,3.0,9.0,12.0,2.0,1.0,1974.0,77878,Orehovo-Borisovo Severnoe,64310.0,18720.65,30.29,38.91,49.01,76.77,8700000
30254,2015-06-13,39.0,38.0,1.0,1.0,13.0,17.0,1.0,1.0,2015.0,125111,Solncevo,64310.0,18720.65,30.29,38.91,49.01,76.77,4583565
28323,2015-03-12,39.0,19.0,8.0,1.0,5.0,14.0,3.0,1.0,1994.0,165727,Mar'ino,64310.0,18557.88,31.35,40.49,50.41,76.77,7600000
28334,2015-03-12,77.0,77.0,10.0,3.0,11.0,22.0,1.0,4.0,2016.0,39873,Poselenie Shherbinka,64310.0,18557.88,31.35,40.49,50.41,76.77,6072395
28328,2015-03-12,32.0,18.0,6.0,1.0,1.0,9.0,1.0,1.0,1970.0,145576,Caricyno,64310.0,18557.88,31.35,40.49,50.41,76.77,5850000
28326,2015-03-12,61.0,61.0,1.0,2.0,13.0,17.0,1.0,1.0,2015.0,7341,Poselenie Moskovskij,64310.0,18557.88,31.35,40.49,50.41,76.77,6233083
28329,2015-03-12,220.0,144.0,17.0,9.0,3.0,5.0,3.0,2.0,1927.0,57999,Presnenskoe,64310.0,18557.88,31.35,40.49,50.41,76.77,95122496
28331,2015-03-12,43.0,30.0,5.0,2.0,4.0,5.0,2.0,2.0,1961.0,3521,Savelovskoe,64310.0,18557.88,31.35,40.49,50.41,76.77,8350000
28324,2015-03-12,38.0,20.0,8.0,1.0,2.0,12.0,2.0,1.0,1988.0,101982,Tekstil'shhiki,64310.0,18557.88,31.35,40.49,50.41,76.77,6000000
28320,2015-03-12,65.0,64.0,1.0,3.0,11.0,17.0,1.0,2.0,2015.0,2942,Poselenie Filimonkovskoe,64310.0,18557.88,31.35,40.49,50.41,76.77,4789757
27848,2015-02-11,69.0,45.0,9.0,3.0,10.0,14.0,4.0,1.0,1967.0,37807,Savelki,64310.0,18295.07,34.35,41.86,51.49,76.77,4000000
27860,2015-02-11,54.0,32.0,9.0,2.0,7.0,17.0,3.0,1.0,2002.0,113897,Troparevo-Nikulino,64310.0,18295.07,34.35,41.86,51.49,76.77,12800000
27861,2015-02-11,60.0,42.0,6.0,3.0,6.0,9.0,3.0,1.0,1967.0,123000,Kon'kovo,64310.0,18295.07,34.35,41.86,51.49,76.77,10000000
27850,2015-02-11,51.0,30.0,9.0,2.0,4.0,17.0,2.0,1.0,2008.0,96959,Levoberezhnoe,64310.0,18295.07,34.35,41.86,51.49,76.77,2400000
27864,2015-02-11,65.0,40.0,8.0,3.0,10.0,16.0,2.0,1.0,1981.0,81980,Jaroslavskoe,64310.0,18295.07,34.35,41.86,51.49,76.77,11300000
27849,2015-02-11,51.0,30.0,8.0,2.0,8.0,9.0,3.0,1.0,1980.0,156377,Strogino,64310.0,18295.07,34.35,41.86,51.49,76.77,10400000
27866,2015-02-11,34.0,19.0,9.0,1.0,2.0,12.0,2.0,1.0,1967.0,142462,Mozhajskoe,64310.0,18295.07,34.35,41.86,51.49,76.77,6400000
27862,2015-02-11,59.0,42.0,6.0,3.0,3.0,9.0,2.0,1.0,1971.0,81980,Jaroslavskoe,64310.0,18295.07,34.35,41.86,51.49,76.77,8500000
27865,2015-02-11,39.0,20.0,8.0,1.0,2.0,12.0,2.0,1.0,1983.0,1716730,Birjulevo Vostochnoe,64310.0,18295.07,34.35,41.86,51.49,76.77,4000000
27856,2015-02-11,38.0,19.0,7.0,1.0,4.0,14.0,2.0,1.0,2007.0,81887,Hovrino,64310.0,18295.07,34.35,41.86,51.49,76.77,5500000
27859,2015-02-11,41.0,19.0,9.0,1.0,23.0,24.0,3.0,4.0,2004.0,1716730,Birjulevo Vostochnoe,64310.0,18295.07,34.35,41.86,51.49,76.77,6150000
27858,2015-02-11,39.0,20.0,10.0,1.0,10.0,22.0,3.0,1.0,1987.0,178264,Jasenevo,64310.0,18295.07,34.35,41.86,51.49,76.77,8350000
27863,2015-02-11,38.0,37.0,1.0,1.0,3.0,17.0,,1.0,2015.0,87713,Zapadnoe Degunino,64310.0,18295.07,34.35,41.86,51.49,76.77,4133322
27851,2015-02-11,62.0,33.0,11.0,2.0,8.0,14.0,2.0,1.0,2006.0,102828,Kosino-Uhtomskoe,64310.0,18295.07,34.35,41.86,51.49,76.77,3000000
27854,2015-02-11,56.0,56.0,0.0,2.0,2.0,2.0,1.0,4.0,2016.0,115352,Nagornoe,64310.0,18295.07,34.35,41.86,51.49,76.77,12722148
20535,2014-07-02,43.0,28.0,5.0,2.0,8.0,8.0,2.0,2.0,1961.0,47245,Meshhanskoe,61208.0,16251.41,33.67,41.97,50.93,76.7,11800000
20528,2014-07-02,52.0,23.0,12.0,1.0,3.0,9.0,3.0,2.0,1998.0,9553,Poselenie Voskresenskoe,61208.0,16251.41,33.67,41.97,50.93,76.7,5400000
20544,2014-07-02,42.0,26.0,5.0,2.0,5.0,5.0,2.0,5.0,1963.0,89971,Ljublino,61208.0,16251.41,33.67,41.97,50.93,76.7,5600000
20521,2014-07-02,46.0,46.0,0.0,1.0,16.0,24.0,,1.0,,17790,Poselenie Vnukovskoe,61208.0,16251.41,33.67,41.97,50.93,76.7,5896770
20533,2014-07-02,36.0,35.0,1.0,1.0,17.0,25.0,1.0,1.0,,13890,Poselenie Sosenskoe,61208.0,16251.41,33.67,41.97,50.93,76.7,4364490
20538,2014-07-02,73.0,45.0,10.0,3.0,6.0,16.0,,1.0,1981.0,125354,Chertanovo Severnoe,61208.0,16251.41,33.67,41.97,50.93,76.7,12400000
20547,2014-07-02,31.0,17.0,5.0,1.0,3.0,5.0,2.0,1.0,1966.0,145576,Caricyno,61208.0,16251.41,33.67,41.97,50.93,76.7,5550000
20526,2014-07-02,60.0,33.0,10.0,2.0,8.0,17.0,3.0,1.0,1997.0,85721,Brateevo,61208.0,16251.41,33.67,41.97,50.93,76.7,9800000
20534,2014-07-02,38.0,17.0,10.0,1.0,12.0,25.0,2.0,1.0,2010.0,61396,Otradnoe,61208.0,16251.41,33.67,41.97,50.93,76.7,7500000
20540,2014-07-02,77.0,77.0,0.0,3.0,4.0,4.0,,1.0,,9553,Poselenie Voskresenskoe,61208.0,16251.41,33.67,41.97,50.93,76.7,7514385
20545,2014-07-02,53.0,30.0,8.0,2.0,11.0,14.0,3.0,1.0,1986.0,85721,Brateevo,61208.0,16251.41,33.67,41.97,50.93,76.7,7400000
20539,2014-07-02,75.0,44.0,10.0,3.0,8.0,12.0,3.0,1.0,1999.0,41504,Beskudnikovskoe,61208.0,16251.41,33.67,41.97,50.93,76.7,15200000
20537,2014-07-02,36.0,20.0,9.0,1.0,9.0,12.0,2.0,5.0,1968.0,28179,Basmannoe,61208.0,16251.41,33.67,41.97,50.93,76.7,8200000
20530,2014-07-02,53.0,32.0,9.0,2.0,8.0,14.0,3.0,1.0,1995.0,165727,Mar'ino,61208.0,16251.41,33.67,41.97,50.93,76.7,8500000
20543,2014-07-02,51.0,25.0,7.0,2.0,3.0,10.0,2.0,2.0,1955.0,73148,Vojkovskoe,61208.0,16251.41,33.67,41.97,50.93,76.7,10500000
20525,2014-07-02,51.0,30.0,8.0,2.0,14.0,17.0,2.0,1.0,1999.0,165727,Mar'ino,61208.0,16251.41,33.67,41.97,50.93,76.7,7850000
20523,2014-07-02,30.0,18.0,5.0,1.0,2.0,5.0,2.0,2.0,1960.0,78810,Koptevo,61208.0,16251.41,33.67,41.97,50.93,76.7,5400000
20541,2014-07-02,44.0,30.0,5.0,2.0,4.0,5.0,3.0,2.0,1959.0,1362363,Akademicheskoe,61208.0,16251.41,33.67,41.97,50.93,76.7,7800000
20536,2014-07-02,80.0,44.0,9.0,3.0,3.0,22.0,3.0,1.0,1993.0,21155,Mitino,61208.0,16251.41,33.67,41.97,50.93,76.7,13000000
29501,2015-04-30,55.0,54.0,1.0,2.0,7.0,17.0,1.0,1.0,,37502,Sviblovo,64310.0,18642.71,31.41,39.92,50.36,76.77,9406308
29514,2015-04-30,61.0,38.0,8.0,3.0,2.0,14.0,2.0,1.0,1991.0,145088,Birjulevo Zapadnoe,64310.0,18642.71,31.41,39.92,50.36,76.77,8500000
29513,2015-04-30,60.0,29.0,14.0,2.0,3.0,3.0,3.0,5.0,2013.0,21819,Poselenie Desjonovskoe,64310.0,18642.71,31.41,39.92,50.36,76.77,7440750
29506,2015-04-30,47.0,30.0,6.0,2.0,3.0,12.0,3.0,1.0,1981.0,89971,Ljublino,64310.0,18642.71,31.41,39.92,50.36,76.77,7200000
29511,2015-04-30,64.0,64.0,9.0,2.0,5.0,8.0,2.0,2.0,1915.0,47245,Meshhanskoe,64310.0,18642.71,31.41,39.92,50.36,76.77,15500000
29495,2015-04-30,53.0,30.0,8.0,2.0,9.0,12.0,2.0,1.0,1975.0,129207,Orehovo-Borisovo Juzhnoe,64310.0,18642.71,31.41,39.92,50.36,76.77,9400000
29507,2015-04-30,37.0,24.0,8.0,1.0,18.0,24.0,1.0,6.0,2017.0,76284,Nagatinskij Zaton,64310.0,18642.71,31.41,39.92,50.36,76.77,6462925
29491,2015-04-30,42.0,19.0,9.0,1.0,9.0,12.0,3.0,5.0,1972.0,105663,Juzhnoe Tushino,64310.0,18642.71,31.41,39.92,50.36,76.77,6950000
29497,2015-04-30,57.0,29.0,1.0,2.0,10.0,17.0,2.0,6.0,1973.0,57107,Timirjazevskoe,64310.0,18642.71,31.41,39.92,50.36,76.77,1200000
29515,2015-04-30,25.0,11.0,6.0,1.0,3.0,3.0,3.0,2.0,2014.0,36154,Perovo,64310.0,18642.71,31.41,39.92,50.36,76.77,1496307
29499,2015-04-30,130.0,79.0,13.0,4.0,4.0,22.0,1.0,4.0,2014.0,61039,Ramenki,64310.0,18642.71,31.41,39.92,50.36,76.77,22447000
29503,2015-04-30,69.0,68.0,1.0,2.0,4.0,16.0,1.0,1.0,2015.0,13890,Poselenie Sosenskoe,64310.0,18642.71,31.41,39.92,50.36,76.77,5481630
29518,2015-04-30,43.0,42.0,1.0,1.0,16.0,22.0,,1.0,2015.0,116742,Tverskoe,64310.0,18642.71,31.41,39.92,50.36,76.77,5873494
29492,2015-04-30,85.0,60.0,10.0,3.0,10.0,22.0,1.0,4.0,2015.0,17790,Poselenie Vnukovskoe,64310.0,18642.71,31.41,39.92,50.36,76.77,10371441
29494,2015-04-30,57.0,35.0,7.0,3.0,5.0,5.0,2.0,2.0,1950.0,142243,Lefortovo,64310.0,18642.71,31.41,39.92,50.36,76.77,8900000
29512,2015-04-30,76.0,45.0,10.0,3.0,4.0,17.0,2.0,1.0,1988.0,112804,Filevskij Park,64310.0,18642.71,31.41,39.92,50.36,76.77,18000000
29498,2015-04-30,28.0,27.0,1.0,1.0,4.0,4.0,,1.0,2015.0,116742,Tverskoe,64310.0,18642.71,31.41,39.92,50.36,76.77,2543433
29509,2015-04-30,79.0,78.0,1.0,3.0,6.0,17.0,,1.0,,7341,Poselenie Moskovskij,64310.0,18642.71,31.41,39.92,50.36,76.77,7363352
29508,2015-04-30,32.0,21.0,5.0,1.0,7.0,9.0,2.0,5.0,1963.0,130396,Cheremushki,64310.0,18642.71,31.41,39.92,50.36,76.77,7200000
29517,2015-04-30,66.0,44.0,9.0,3.0,6.0,12.0,,5.0,1968.0,105663,Juzhnoe Tushino,64310.0,18642.71,31.41,39.92,50.36,76.77,10100000
27592,2015-01-29,59.0,44.0,5.0,3.0,8.0,9.0,2.0,1.0,1970.0,155427,Horoshevo-Mnevniki,64310.0,17817.4,33.88,43.29,52.64,76.77,9300000
27599,2015-01-29,67.0,42.0,8.0,3.0,5.0,24.0,3.0,1.0,1994.0,125354,Chertanovo Severnoe,64310.0,17817.4,33.88,43.29,52.64,76.77,13900000
27585,2015-01-29,79.0,43.0,11.0,3.0,13.0,14.0,3.0,1.0,2008.0,41504,Beskudnikovskoe,64310.0,17817.4,33.88,43.29,52.64,76.77,13900000
27597,2015-01-29,38.0,18.0,9.0,1.0,11.0,16.0,3.0,5.0,1987.0,78507,Kuncevo,64310.0,17817.4,33.88,43.29,52.64,76.77,7800000
27610,2015-01-29,38.0,28.0,10.0,1.0,5.0,17.0,,1.0,2015.0,17790,Poselenie Vnukovskoe,64310.0,17817.4,33.88,43.29,52.64,76.77,5890829
27589,2015-01-29,50.0,35.0,5.0,2.0,9.0,9.0,2.0,1.0,1969.0,139322,Severnoe Izmajlovo,64310.0,17817.4,33.88,43.29,52.64,76.77,7000000
27611,2015-01-29,38.0,24.0,6.0,2.0,7.0,9.0,2.0,2.0,1965.0,1452550,Bogorodskoe,64310.0,17817.4,33.88,43.29,52.64,76.77,7100000
27600,2015-01-29,60.0,33.0,12.0,2.0,7.0,17.0,3.0,1.0,2005.0,41504,Beskudnikovskoe,64310.0,17817.4,33.88,43.29,52.64,76.77,8000000
27595,2015-01-29,34.0,19.0,9.0,1.0,7.0,12.0,3.0,5.0,1972.0,145576,Caricyno,64310.0,17817.4,33.88,43.29,52.64,76.77,976000
27605,2015-01-29,60.0,42.0,5.0,3.0,8.0,9.0,2.0,1.0,1972.0,157010,Ivanovskoe,64310.0,17817.4,33.88,43.29,52.64,76.77,8200000
27587,2015-01-29,100.0,60.0,12.0,3.0,3.0,22.0,1.0,4.0,2009.0,80791,Horoshevskoe,64310.0,17817.4,33.88,43.29,52.64,76.77,21196420
27596,2015-01-29,35.0,19.0,8.0,1.0,8.0,9.0,2.0,1.0,1973.0,90114,Teplyj Stan,64310.0,17817.4,33.88,43.29,52.64,76.77,3000000
27591,2015-01-29,38.0,19.0,7.0,1.0,15.0,17.0,3.0,1.0,2002.0,94564,Golovinskoe,64310.0,17817.4,33.88,43.29,52.64,76.77,7800000
27608,2015-01-29,43.0,42.0,1.0,1.0,5.0,22.0,1.0,1.0,,116742,Tverskoe,64310.0,17817.4,33.88,43.29,52.64,76.77,6008204
27604,2015-01-29,79.0,45.0,12.0,3.0,14.0,14.0,2.0,1.0,2006.0,139322,Severnoe Izmajlovo,64310.0,17817.4,33.88,43.29,52.64,76.77,16000000
27606,2015-01-29,38.0,17.0,9.0,1.0,7.0,12.0,2.0,2.0,2005.0,37807,Savelki,64310.0,17817.4,33.88,43.29,52.64,76.77,4750000
27590,2015-01-29,30.0,19.0,5.0,1.0,1.0,5.0,2.0,5.0,1962.0,78810,Koptevo,64310.0,17817.4,33.88,43.29,52.64,76.77,4650000
27588,2015-01-29,51.0,30.0,9.0,2.0,5.0,12.0,3.0,5.0,1976.0,79576,Losinoostrovskoe,64310.0,17817.4,33.88,43.29,52.64,76.77,9250000
27593,2015-01-29,31.0,19.0,5.0,1.0,3.0,5.0,2.0,1.0,1962.0,130396,Cheremushki,64310.0,17817.4,33.88,43.29,52.64,76.77,6650000
11031,2013-10-07,48.0,20.0,11.0,1.0,6.0,30.0,2.0,4.0,2010.0,76670,Zjuzino,55485.2,15285.65,34.52,41.96,48.28,76.37,8358158
11034,2013-10-07,31.0,31.0,1.0,1.0,6.0,25.0,1.0,1.0,2013.0,13890,Poselenie Sosenskoe,55485.2,15285.65,34.52,41.96,48.28,76.37,3413300
11024,2013-10-07,76.0,45.0,10.0,3.0,5.0,16.0,2.0,1.0,2003.0,102618,Juzhnoe Butovo,55485.2,15285.65,34.52,41.96,48.28,76.37,2000000
11043,2013-10-07,39.0,23.0,6.0,2.0,10.0,12.0,2.0,5.0,1969.0,72131,Novogireevo,55485.2,15285.65,34.52,41.96,48.28,76.37,6600000
11025,2013-10-07,42.0,19.0,8.0,1.0,7.0,10.0,2.0,1.0,2008.0,102618,Juzhnoe Butovo,55485.2,15285.65,34.52,41.96,48.28,76.37,4950000
11039,2013-10-07,37.0,22.0,7.0,2.0,4.0,9.0,2.0,1.0,1965.0,1452550,Bogorodskoe,55485.2,15285.65,34.52,41.96,48.28,76.37,990000
11037,2013-10-07,53.0,30.0,8.0,2.0,5.0,12.0,,1.0,1980.0,68630,Lianozovo,55485.2,15285.65,34.52,41.96,48.28,76.37,8700000
11042,2013-10-07,38.0,19.0,9.0,1.0,3.0,22.0,3.0,1.0,1995.0,79576,Losinoostrovskoe,55485.2,15285.65,34.52,41.96,48.28,76.37,7000000
11047,2013-10-07,58.0,43.0,6.0,3.0,7.0,9.0,,1.0,1973.0,145088,Birjulevo Zapadnoe,55485.2,15285.65,34.52,41.96,48.28,76.37,1000000
11051,2013-10-07,30.0,18.0,5.0,1.0,4.0,5.0,2.0,2.0,1963.0,101708,Juzhnoportovoe,55485.2,15285.65,34.52,41.96,48.28,76.37,6800000
11056,2013-10-07,55.0,35.0,8.0,2.0,2.0,9.0,2.0,2.0,1960.0,73007,Begovoe,55485.2,15285.65,34.52,41.96,48.28,76.37,9750000
11055,2013-10-07,25.0,16.0,4.0,1.0,2.0,5.0,2.0,2.0,1929.0,75377,Hamovniki,55485.2,15285.65,34.52,41.96,48.28,76.37,7130000
11057,2013-10-07,44.0,27.0,6.0,2.0,3.0,9.0,3.0,1.0,1968.0,113897,Troparevo-Nikulino,55485.2,15285.65,34.52,41.96,48.28,76.37,7400000
11044,2013-10-07,82.0,81.0,1.0,2.0,1.0,1.0,,1.0,2013.0,116742,Tverskoe,55485.2,15285.65,34.52,41.96,48.28,76.37,8118380
11053,2013-10-07,41.0,26.0,5.0,2.0,2.0,5.0,2.0,2.0,1967.0,130229,Moskvorech'e-Saburovo,55485.2,15285.65,34.52,41.96,48.28,76.37,5800000
