id,full_sq,life_sq,kitch_sq,num_room,floor,max_floor,state,material,build_year,full_all,sub_area,salary,fixed_basket,rent_price_1room_eco,rent_price_2room_eco,rent_price_3room_eco,average_life_exp,price_doc
27254,37.0,19.0,7.0,1.0,5.0,17.0,2.0,1.0,2009.0,43795,Pechatniki,64310.0,17817.4,33.88,43.29,52.64,76.77,2000000
27257,45.0,30.0,5.0,2.0,5.0,5.0,3.0,1.0,1962.0,155427,Horoshevo-Mnevniki,64310.0,17817.4,33.88,43.29,52.64,76.77,7255000
27253,85.0,75.0,10.0,3.0,4.0,22.0,1.0,1.0,2015.0,17790,Poselenie Vnukovskoe,64310.0,17817.4,33.88,43.29,52.64,76.77,9561736
27260,54.0,30.0,8.0,2.0,3.0,12.0,3.0,1.0,1980.0,89971,Ljublino,64310.0,17817.4,33.88,43.29,52.64,76.77,8375000
27256,42.0,20.0,8.0,1.0,8.0,12.0,3.0,1.0,1983.0,81980,Jaroslavskoe,64310.0,17817.4,33.88,43.29,52.64,76.77,6600000
27259,77.0,76.0,1.0,3.0,2.0,17.0,1.0,1.0,2015.0,17790,Poselenie Vnukovskoe,64310.0,17817.4,33.88,43.29,52.64,76.77,7507386
27258,73.0,73.0,1.0,3.0,11.0,17.0,1.0,6.0,2015.0,17790,Poselenie Vnukovskoe,64310.0,17817.4,33.88,43.29,52.64,76.77,7372908
27246,42.0,26.0,5.0,2.0,5.0,5.0,2.0,1.0,1964.0,57405,Preobrazhenskoe,64310.0,17817.4,33.88,43.29,52.64,76.77,6700000
27248,84.0,40.0,15.0,3.0,6.0,18.0,1.0,6.0,2016.0,17790,Poselenie Vnukovskoe,64310.0,17817.4,33.88,43.29,52.64,76.77,10370980
27255,51.0,30.0,8.0,2.0,7.0,16.0,2.0,1.0,1982.0,55125,Babushkinskoe,64310.0,17817.4,33.88,43.29,52.64,76.77,11000000
13491,77.0,45.0,10.0,3.0,4.0,14.0,3.0,1.0,2006.0,139322,Severnoe Izmajlovo,55485.2,15417.34,33.97,42.0,48.5,76.37,15000000
13484,78.0,46.0,10.0,3.0,18.0,22.0,3.0,1.0,2000.0,165727,Mar'ino,55485.2,15417.34,33.97,42.0,48.5,76.37,12350000
13508,30.0,18.0,5.0,1.0,2.0,5.0,3.0,2.0,1960.0,101982,Tekstil'shhiki,55485.2,15417.34,33.97,42.0,48.5,76.37,5000000
13500,45.0,30.0,6.0,2.0,4.0,4.0,3.0,1.0,1963.0,39873,Poselenie Shherbinka,55485.2,15417.34,33.97,42.0,48.5,76.37,3500000
13485,57.0,38.0,5.0,3.0,9.0,9.0,3.0,1.0,1979.0,64931,Vostochnoe Degunino,55485.2,15417.34,33.97,42.0,48.5,76.37,7500000
13486,56.0,37.0,7.0,3.0,4.0,9.0,2.0,2.0,1979.0,39873,Poselenie Shherbinka,55485.2,15417.34,33.97,42.0,48.5,76.37,5650000
13488,47.0,27.0,6.0,2.0,1.0,4.0,2.0,2.0,1950.0,81980,Jaroslavskoe,55485.2,15417.34,33.97,42.0,48.5,76.37,6000000
13501,63.0,33.0,12.0,2.0,9.0,17.0,2.0,1.0,2005.0,125111,Solncevo,55485.2,15417.34,33.97,42.0,48.5,76.37,9400000
13490,72.0,43.0,10.0,3.0,6.0,17.0,3.0,1.0,1983.0,1716730,Birjulevo Vostochnoe,55485.2,15417.34,33.97,42.0,48.5,76.37,2500000
13487,75.0,44.0,10.0,3.0,19.0,25.0,3.0,1.0,1991.0,166803,Shhukino,55485.2,15417.34,33.97,42.0,48.5,76.37,990000
13498,38.0,20.0,8.0,1.0,2.0,17.0,3.0,1.0,1988.0,132349,Novo-Peredelkino,55485.2,15417.34,33.97,42.0,48.5,76.37,5000000
13499,44.0,28.0,6.0,2.0,1.0,9.0,2.0,1.0,1967.0,85956,Sokol'niki,55485.2,15417.34,33.97,42.0,48.5,76.37,7700000
13506,131.0,68.0,15.0,4.0,3.0,15.0,4.0,6.0,2005.0,942118,Kurkino,55485.2,15417.34,33.97,42.0,48.5,76.37,20300000
13505,111.0,64.0,11.0,3.0,10.0,14.0,3.0,1.0,1998.0,1318695,Vyhino-Zhulebino,55485.2,15417.34,33.97,42.0,48.5,76.37,12665000
13511,38.0,19.0,8.0,1.0,16.0,16.0,2.0,1.0,1979.0,68630,Lianozovo,55485.2,15417.34,33.97,42.0,48.5,76.37,6500000
13494,79.0,55.0,7.0,3.0,4.0,5.0,2.0,2.0,1958.0,12327,Gol'janovo,55485.2,15417.34,33.97,42.0,48.5,76.37,9300000
13510,68.0,43.0,7.0,3.0,5.0,5.0,2.0,2.0,1959.0,1452550,Bogorodskoe,55485.2,15417.34,33.97,42.0,48.5,76.37,1000000
13492,41.0,40.0,1.0,1.0,21.0,25.0,1.0,1.0,2012.0,7341,Poselenie Moskovskij,55485.2,15417.34,33.97,42.0,48.5,76.37,4007536
13503,81.0,80.0,1.0,3.0,1.0,1.0,1.0,1.0,2014.0,21155,Mitino,55485.2,15417.34,33.97,42.0,48.5,76.37,11090281
13513,39.0,23.0,6.0,2.0,2.0,14.0,2.0,5.0,1973.0,111023,Ochakovo-Matveevskoe,55485.2,15417.34,33.97,42.0,48.5,76.37,6600000
13493,38.0,22.0,6.0,2.0,1.0,12.0,2.0,5.0,1968.0,37502,Sviblovo,55485.2,15417.34,33.97,42.0,48.5,76.37,2000000
13502,76.0,76.0,0.0,3.0,24.0,24.0,1.0,4.0,2014.0,115352,Nagornoe,55485.2,15417.34,33.97,42.0,48.5,76.37,14487884
13489,78.0,45.0,10.0,3.0,6.0,17.0,2.0,1.0,2003.0,37502,Sviblovo,55485.2,15417.34,33.97,42.0,48.5,76.37,16000000
8982,60.0,42.0,6.0,3.0,7.0,9.0,3.0,1.0,1968.0,102726,Jakimanka,55485.2,15163.82,32.55,41.42,48.08,76.37,8900000
8987,49.0,33.0,6.0,3.0,5.0,9.0,2.0,1.0,1979.0,156377,Strogino,55485.2,15163.82,32.55,41.42,48.08,76.37,8500000
8989,100.0,50.0,13.0,3.0,5.0,7.0,3.0,6.0,2005.0,155427,Horoshevo-Mnevniki,55485.2,15163.82,32.55,41.42,48.08,76.37,21400000
8979,43.0,27.0,5.0,2.0,2.0,5.0,2.0,2.0,1964.0,36154,Perovo,55485.2,15163.82,32.55,41.42,48.08,76.37,6600000
8965,38.0,19.0,7.0,1.0,10.0,17.0,4.0,1.0,1993.0,221709,Krjukovo,55485.2,15163.82,32.55,41.42,48.08,76.37,4600000
8960,91.0,91.0,12.0,2.0,1.0,1.0,3.0,2.0,2010.0,143661,Troickij okrug,55485.2,15163.82,32.55,41.42,48.08,76.37,4101416
8981,56.0,37.0,5.0,3.0,5.0,5.0,3.0,2.0,1964.0,142243,Lefortovo,55485.2,15163.82,32.55,41.42,48.08,76.37,8600000
28265,38.0,19.0,7.0,1.0,10.0,12.0,2.0,1.0,2008.0,100846,Dmitrovskoe,64310.0,18557.88,31.35,40.49,50.41,76.77,6650000
28269,79.0,51.0,8.0,3.0,2.0,5.0,2.0,2.0,1956.0,36154,Perovo,64310.0,18557.88,31.35,40.49,50.41,76.77,10600000
28268,85.0,85.0,1.0,3.0,3.0,3.0,1.0,1.0,2016.0,21155,Mitino,64310.0,18557.88,31.35,40.49,50.41,76.77,10728576
28263,32.0,20.0,5.0,1.0,4.0,5.0,3.0,5.0,1964.0,76670,Zjuzino,64310.0,18557.88,31.35,40.49,50.41,76.77,6700000
28262,75.0,44.0,10.0,3.0,11.0,16.0,3.0,1.0,1981.0,178264,Jasenevo,64310.0,18557.88,31.35,40.49,50.41,76.77,11900000
28264,62.0,40.0,10.0,2.0,16.0,17.0,1.0,4.0,2015.0,247469,Nekrasovka,64310.0,18557.88,31.35,40.49,50.41,76.77,6614400
10046,44.0,29.0,5.0,2.0,5.0,5.0,2.0,2.0,1960.0,78810,Koptevo,55485.2,15241.93,33.15,42.33,48.22,76.37,3000000
10049,41.0,18.0,1.0,1.0,7.0,17.0,1.0,1.0,2013.0,9553,Poselenie Voskresenskoe,55485.2,15241.93,33.15,42.33,48.22,76.37,4457400
10029,52.0,51.0,9.0,2.0,12.0,17.0,4.0,1.0,2001.0,81887,Hovrino,55485.2,15241.93,33.15,42.33,48.22,76.37,9350000
10031,29.0,27.0,1.0,1.0,7.0,20.0,1.0,1.0,2015.0,2942,Poselenie Filimonkovskoe,55485.2,15241.93,33.15,42.33,48.22,76.37,2117363
10022,75.0,46.0,10.0,3.0,14.0,17.0,3.0,1.0,1993.0,21155,Mitino,55485.2,15241.93,33.15,42.33,48.22,76.37,10800000
10048,32.0,19.0,6.0,1.0,8.0,9.0,3.0,1.0,1976.0,178264,Jasenevo,55485.2,15241.93,33.15,42.33,48.22,76.37,5700000
10039,69.0,69.0,19.0,3.0,17.0,25.0,1.0,4.0,2012.0,55125,Babushkinskoe,55485.2,15241.93,33.15,42.33,48.22,76.37,13830094
10023,56.0,42.0,6.0,3.0,3.0,8.0,2.0,2.0,1961.0,123280,Taganskoe,55485.2,15241.93,33.15,42.33,48.22,76.37,10600000
10037,85.0,85.0,1.0,3.0,2.0,9.0,1.0,1.0,2013.0,13890,Poselenie Sosenskoe,55485.2,15241.93,33.15,42.33,48.22,76.37,8333760
10038,40.0,40.0,1.0,1.0,10.0,17.0,2.0,2.0,2012.0,39873,Poselenie Shherbinka,55485.2,15241.93,33.15,42.33,48.22,76.37,3422309
10026,38.0,19.0,8.0,1.0,17.0,17.0,3.0,1.0,1996.0,130229,Moskvorech'e-Saburovo,55485.2,15241.93,33.15,42.33,48.22,76.37,6200000
10036,79.0,40.0,10.0,3.0,7.0,8.0,3.0,2.0,1957.0,64317,Lomonosovskoe,55485.2,15241.93,33.15,42.33,48.22,76.37,18500000
30433,52.0,51.0,1.0,2.0,11.0,17.0,1.0,1.0,2015.0,17790,Poselenie Vnukovskoe,64310.0,18720.65,30.29,38.91,49.01,76.77,6466434
30432,42.0,41.0,1.0,1.0,7.0,17.0,1.0,6.0,2015.0,17790,Poselenie Vnukovskoe,64310.0,18720.65,30.29,38.91,49.01,76.77,3821811
30434,80.0,57.0,12.0,3.0,16.0,24.0,1.0,6.0,2017.0,76284,Nagatinskij Zaton,64310.0,18720.65,30.29,38.91,49.01,76.77,12697154
30440,56.0,40.0,8.0,2.0,10.0,24.0,1.0,6.0,2017.0,76284,Nagatinskij Zaton,64310.0,18720.65,30.29,38.91,49.01,76.77,9037925
30438,82.0,81.0,1.0,3.0,12.0,12.0,1.0,6.0,2015.0,13890,Poselenie Sosenskoe,64310.0,18720.65,30.29,38.91,49.01,76.77,7491396
30436,38.0,19.0,9.0,1.0,11.0,16.0,3.0,1.0,1982.0,112221,Chertanovo Juzhnoe,64310.0,18720.65,30.29,38.91,49.01,76.77,6700000
30435,74.0,43.0,10.0,3.0,5.0,14.0,2.0,1.0,1994.0,165727,Mar'ino,64310.0,18720.65,30.29,38.91,49.01,76.77,7200000
30430,38.0,19.0,8.0,1.0,7.0,17.0,3.0,1.0,1992.0,21155,Mitino,64310.0,18720.65,30.29,38.91,49.01,76.77,6200000
30437,76.0,44.0,10.0,3.0,6.0,12.0,3.0,1.0,2006.0,91100,Donskoe,64310.0,18720.65,30.29,38.91,49.01,76.77,17200000
27908,124.0,123.0,1.0,1.0,7.0,17.0,1.0,4.0,2015.0,112804,Filevskij Park,64310.0,18295.07,34.35,41.86,51.49,76.77,20972816
27907,58.0,58.0,0.0,1.0,6.0,15.0,1.0,1.0,2016.0,155427,Horoshevo-Mnevniki,64310.0,18295.07,34.35,41.86,51.49,76.77,12700000
27906,59.0,59.0,1.0,2.0,16.0,25.0,1.0,4.0,2015.0,247469,Nekrasovka,64310.0,18295.07,34.35,41.86,51.49,76.77,6552000
27909,74.0,43.0,10.0,3.0,6.0,10.0,3.0,1.0,1994.0,102618,Juzhnoe Butovo,64310.0,18295.07,34.35,41.86,51.49,76.77,10700000
27144,64.0,63.0,1.0,2.0,17.0,17.0,1.0,1.0,2015.0,7341,Poselenie Moskovskij,61208.0,16910.54,34.33,42.64,49.89,76.7,6623516
27142,33.0,19.0,6.0,1.0,3.0,9.0,3.0,1.0,1967.0,87713,Zapadnoe Degunino,61208.0,16910.54,34.33,42.64,49.89,76.7,5650000
27133,60.0,45.0,8.0,2.0,13.0,25.0,1.0,4.0,2015.0,247469,Nekrasovka,61208.0,16910.54,34.33,42.64,49.89,76.7,6709500
27136,55.0,55.0,10.0,2.0,11.0,17.0,1.0,1.0,2016.0,21819,Poselenie Desjonovskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,5406662
27126,38.0,19.0,7.0,1.0,9.0,14.0,4.0,1.0,2005.0,100846,Dmitrovskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,7050000
27125,63.0,46.0,5.0,4.0,8.0,9.0,2.0,1.0,1978.0,76670,Zjuzino,61208.0,16910.54,34.33,42.64,49.89,76.7,10500000
27146,32.0,20.0,5.0,1.0,3.0,5.0,3.0,5.0,1964.0,76670,Zjuzino,61208.0,16910.54,34.33,42.64,49.89,76.7,1000000
27137,60.0,39.0,8.0,3.0,2.0,9.0,3.0,1.0,1977.0,129207,Orehovo-Borisovo Juzhnoe,61208.0,16910.54,34.33,42.64,49.89,76.7,1000000
27127,52.0,51.0,1.0,2.0,13.0,17.0,1.0,1.0,2015.0,17790,Poselenie Vnukovskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,6658024
27128,45.0,30.0,5.0,2.0,2.0,5.0,2.0,1.0,1962.0,31167,Kuz'minki,61208.0,16910.54,34.33,42.64,49.89,76.7,6500000
27132,33.0,17.0,7.0,1.0,4.0,9.0,2.0,1.0,1968.0,1362363,Akademicheskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,4000000
27135,49.0,28.0,5.0,2.0,1.0,6.0,2.0,1.0,1940.0,102590,Danilovskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,9250000
27140,37.0,19.0,7.0,1.0,10.0,17.0,2.0,1.0,2002.0,87713,Zapadnoe Degunino,61208.0,16910.54,34.33,42.64,49.89,76.7,6600000
27124,81.0,51.0,11.0,3.0,12.0,14.0,3.0,1.0,2001.0,115352,Nagornoe,61208.0,16910.54,34.33,42.64,49.89,76.7,5000000
27131,41.0,25.0,5.0,2.0,4.0,5.0,2.0,2.0,1965.0,2693,Poselenie Mosrentgen,61208.0,16910.54,34.33,42.64,49.89,76.7,2000000
27147,47.0,31.0,9.0,2.0,11.0,14.0,2.0,5.0,1972.0,1716730,Birjulevo Vostochnoe,61208.0,16910.54,34.33,42.64,49.89,76.7,6200000
23507,38.0,20.0,8.0,1.0,3.0,12.0,3.0,1.0,1981.0,112804,Filevskij Park,61208.0,16269.79,35.37,43.85,52.82,76.7,8150000
23497,62.0,39.0,7.0,3.0,3.0,14.0,3.0,1.0,1992.0,83369,Rjazanskij,61208.0,16269.79,35.37,43.85,52.82,76.7,11600000
23519,40.0,23.0,9.0,1.0,6.0,17.0,3.0,1.0,2013.0,39873,Poselenie Shherbinka,61208.0,16269.79,35.37,43.85,52.82,76.7,3180200
23501,31.0,15.0,7.0,1.0,5.0,6.0,2.0,2.0,1927.0,85956,Sokol'niki,61208.0,16269.79,35.37,43.85,52.82,76.7,6500000
23494,65.0,29.0,1.0,2.0,1.0,1.0,1.0,2.0,2015.0,9553,Poselenie Voskresenskoe,61208.0,16269.79,35.37,43.85,52.82,76.7,6056640
23489,59.0,58.0,1.0,2.0,9.0,25.0,1.0,1.0,2014.0,247469,Nekrasovka,61208.0,16269.79,35.37,43.85,52.82,76.7,6087300
23510,57.0,56.0,1.0,2.0,25.0,25.0,1.0,4.0,2014.0,21155,Mitino,61208.0,16269.79,35.37,43.85,52.82,76.7,9985405
23480,51.0,29.0,8.0,2.0,5.0,12.0,2.0,1.0,1999.0,102618,Juzhnoe Butovo,61208.0,16269.79,35.37,43.85,52.82,76.7,7650000
23512,31.0,21.0,5.0,1.0,1.0,5.0,3.0,1.0,1964.0,76670,Zjuzino,61208.0,16269.79,35.37,43.85,52.82,76.7,1100000
23491,69.0,69.0,1.0,2.0,8.0,12.0,1.0,4.0,2014.0,116742,Tverskoe,61208.0,16269.79,35.37,43.85,52.82,76.7,6923820
23511,32.0,16.0,7.0,1.0,3.0,12.0,3.0,1.0,1973.0,125354,Chertanovo Severnoe,61208.0,16269.79,35.37,43.85,52.82,76.7,5950000
23505,46.0,27.0,6.0,2.0,9.0,12.0,2.0,1.0,1974.0,90114,Teplyj Stan,61208.0,16269.79,35.37,43.85,52.82,76.7,2000000
23514,42.0,30.0,5.0,2.0,4.0,5.0,3.0,2.0,1967.0,89971,Ljublino,61208.0,16269.79,35.37,43.85,52.82,76.7,6500000
23493,80.0,47.0,8.0,3.0,2.0,6.0,3.0,1.0,1998.0,102618,Juzhnoe Butovo,61208.0,16269.79,35.37,43.85,52.82,76.7,11000000
23520,39.0,20.0,8.0,1.0,10.0,12.0,2.0,1.0,1980.0,112221,Chertanovo Juzhnoe,61208.0,16269.79,35.37,43.85,52.82,76.7,5900000
23490,43.0,43.0,10.0,1.0,5.0,12.0,1.0,5.0,2016.0,13890,Poselenie Sosenskoe,61208.0,16269.79,35.37,43.85,52.82,76.7,4185010
23515,37.0,19.0,9.0,1.0,7.0,14.0,2.0,5.0,1978.0,43795,Pechatniki,61208.0,16269.79,35.37,43.85,52.82,76.7,5500000
23498,82.0,48.0,8.0,3.0,9.0,14.0,3.0,1.0,1988.0,165727,Mar'ino,61208.0,16269.79,35.37,43.85,52.82,76.7,11700000
23517,42.0,41.0,1.0,1.0,13.0,17.0,1.0,1.0,2014.0,21155,Mitino,61208.0,16269.79,35.37,43.85,52.82,76.7,7259324
23484,62.0,62.0,0.0,2.0,9.0,24.0,1.0,1.0,2015.0,17790,Poselenie Vnukovskoe,61208.0,16269.79,35.37,43.85,52.82,76.7,7426936
23500,51.0,50.0,1.0,1.0,1.0,1.0,2.0,1.0,2015.0,13890,Poselenie Sosenskoe,61208.0,16269.79,35.37,43.85,52.82,76.7,4616810
23516,89.0,54.0,10.0,4.0,13.0,16.0,3.0,1.0,1996.0,85721,Brateevo,61208.0,16269.79,35.37,43.85,52.82,76.7,15000000
23488,101.0,100.0,1.0,3.0,1.0,1.0,1.0,1.0,2014.0,221709,Krjukovo,61208.0,16269.79,35.37,43.85,52.82,76.7,10170000
21200,65.0,46.0,7.0,3.0,11.0,16.0,2.0,5.0,1977.0,1716730,Birjulevo Vostochnoe,61208.0,16251.41,33.67,41.97,50.93,76.7,7900000
21209,39.0,23.0,5.0,2.0,9.0,12.0,2.0,5.0,1965.0,76670,Zjuzino,61208.0,16251.41,33.67,41.97,50.93,76.7,6000000
21196,62.0,62.0,0.0,2.0,13.0,24.0,1.0,1.0,2015.0,17790,Poselenie Vnukovskoe,61208.0,16251.41,33.67,41.97,50.93,76.7,7595739
21207,69.0,69.0,1.0,2.0,6.0,17.0,1.0,1.0,2014.0,57999,Presnenskoe,61208.0,16251.41,33.67,41.97,50.93,76.7,19972880
21203,72.0,71.0,1.0,2.0,15.0,17.0,1.0,4.0,2017.0,57999,Presnenskoe,61208.0,16251.41,33.67,41.97,50.93,76.7,22208664
21212,37.0,18.0,7.0,1.0,5.0,5.0,3.0,1.0,2009.0,102618,Juzhnoe Butovo,61208.0,16251.41,33.67,41.97,50.93,76.7,1000000
21204,62.0,27.0,8.0,2.0,5.0,5.0,2.0,2.0,1955.0,101982,Tekstil'shhiki,61208.0,16251.41,33.67,41.97,50.93,76.7,7900000
21201,36.0,20.0,9.0,1.0,7.0,12.0,2.0,5.0,1973.0,157010,Ivanovskoe,61208.0,16251.41,33.67,41.97,50.93,76.7,5700000
21202,39.0,19.0,8.0,1.0,7.0,17.0,3.0,1.0,1989.0,221709,Krjukovo,61208.0,16251.41,33.67,41.97,50.93,76.7,4250000
21210,32.0,18.0,6.0,1.0,2.0,9.0,2.0,1.0,1967.0,139322,Severnoe Izmajlovo,61208.0,16251.41,33.67,41.97,50.93,76.7,3000000
21197,52.0,29.0,8.0,2.0,4.0,14.0,2.0,1.0,1984.0,178473,Pokrovskoe Streshnevo,61208.0,16251.41,33.67,41.97,50.93,76.7,8700000
21199,46.0,27.0,6.0,2.0,2.0,5.0,2.0,5.0,1961.0,122862,Izmajlovo,61208.0,16251.41,33.67,41.97,50.93,76.7,6300000
21206,101.0,101.0,1.0,3.0,8.0,25.0,1.0,1.0,2014.0,178473,Pokrovskoe Streshnevo,61208.0,16251.41,33.67,41.97,50.93,76.7,18759000
12982,58.0,32.0,10.0,2.0,22.0,22.0,3.0,1.0,1987.0,123000,Kon'kovo,55485.2,15417.34,33.97,42.0,48.5,76.37,11600000
12998,109.0,80.0,15.0,1.0,5.0,15.0,1.0,4.0,2010.0,85083,Sokolinaja Gora,55485.2,15417.34,33.97,42.0,48.5,76.37,10000000
12992,52.0,34.0,6.0,3.0,5.0,9.0,2.0,1.0,1976.0,178264,Jasenevo,55485.2,15417.34,33.97,42.0,48.5,76.37,7700000
12979,54.0,30.0,8.0,2.0,13.0,14.0,2.0,1.0,1990.0,221709,Krjukovo,55485.2,15417.34,33.97,42.0,48.5,76.37,5500000
12981,77.0,48.0,9.0,3.0,17.0,17.0,3.0,4.0,2009.0,143661,Troickij okrug,55485.2,15417.34,33.97,42.0,48.5,76.37,7800000
12994,52.0,51.0,1.0,2.0,17.0,17.0,1.0,1.0,2015.0,247469,Nekrasovka,55485.2,15417.34,33.97,42.0,48.5,76.37,5326755
12999,91.0,90.0,1.0,3.0,14.0,20.0,1.0,1.0,2013.0,61039,Ramenki,55485.2,15417.34,33.97,42.0,48.5,76.37,16026500
13007,61.0,35.0,8.0,2.0,3.0,5.0,2.0,2.0,1954.0,101982,Tekstil'shhiki,55485.2,15417.34,33.97,42.0,48.5,76.37,8600000
12985,51.0,30.0,8.0,2.0,11.0,12.0,3.0,1.0,1979.0,165727,Mar'ino,55485.2,15417.34,33.97,42.0,48.5,76.37,7200000
12997,56.0,41.0,5.0,3.0,4.0,5.0,2.0,2.0,1964.0,1318695,Vyhino-Zhulebino,55485.2,15417.34,33.97,42.0,48.5,76.37,1000000
12987,33.0,17.0,9.0,1.0,10.0,12.0,3.0,5.0,1967.0,76284,Nagatinskij Zaton,55485.2,15417.34,33.97,42.0,48.5,76.37,6250000
12983,39.0,22.0,6.0,2.0,10.0,12.0,3.0,5.0,1967.0,100846,Dmitrovskoe,55485.2,15417.34,33.97,42.0,48.5,76.37,5750000
12990,38.0,19.0,8.0,1.0,12.0,17.0,2.0,1.0,1985.0,165727,Mar'ino,55485.2,15417.34,33.97,42.0,48.5,76.37,6150000
13001,59.0,29.0,0.0,2.0,8.0,15.0,2.0,1.0,2006.0,102618,Juzhnoe Butovo,55485.2,15417.34,33.97,42.0,48.5,76.37,1000000
13003,40.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,2015.0,21155,Mitino,55485.2,15417.34,33.97,42.0,48.5,76.37,7002109
13008,46.0,27.0,6.0,2.0,2.0,9.0,2.0,1.0,1972.0,81980,Jaroslavskoe,55485.2,15417.34,33.97,42.0,48.5,76.37,6750000
13006,52.0,51.0,1.0,2.0,1.0,1.0,1.0,1.0,2013.0,116742,Tverskoe,55485.2,15417.34,33.97,42.0,48.5,76.37,5326755
13013,38.0,18.0,7.0,1.0,10.0,17.0,2.0,1.0,2010.0,247469,Nekrasovka,55485.2,15417.34,33.97,42.0,48.5,76.37,2000000
13005,61.0,42.0,6.0,3.0,9.0,9.0,3.0,1.0,1968.0,37807,Savelki,55485.2,15417.34,33.97,42.0,48.5,76.37,1900000
13002,77.0,45.0,10.0,3.0,13.0,17.0,3.0,1.0,1982.0,156377,Strogino,55485.2,15417.34,33.97,42.0,48.5,76.37,12150000
12989,60.0,34.0,10.0,2.0,11.0,22.0,3.0,1.0,2006.0,102828,Kosino-Uhtomskoe,55485.2,15417.34,33.97,42.0,48.5,76.37,8800000
12991,41.0,27.0,5.0,2.0,3.0,5.0,2.0,2.0,1966.0,142462,Mozhajskoe,55485.2,15417.34,33.97,42.0,48.5,76.37,6300000
12993,84.0,51.0,10.0,3.0,14.0,17.0,3.0,1.0,2005.0,41504,Beskudnikovskoe,55485.2,15417.34,33.97,42.0,48.5,76.37,12400000
13011,45.0,29.0,5.0,2.0,2.0,9.0,2.0,1.0,1978.0,61396,Otradnoe,55485.2,15417.34,33.97,42.0,48.5,76.37,2000000
12996,64.0,41.0,6.0,2.0,2.0,6.0,2.0,2.0,1926.0,26943,Mar'ina Roshha,55485.2,15417.34,33.97,42.0,48.5,76.37,11000000
12984,97.0,96.0,1.0,1.0,1.0,1.0,1.0,4.0,2015.0,175518,Rostokino,55485.2,15417.34,33.97,42.0,48.5,76.37,15470484
13009,37.0,19.0,8.0,1.0,13.0,16.0,2.0,1.0,1979.0,61396,Otradnoe,55485.2,15417.34,33.97,42.0,48.5,76.37,6250000
12905,50.0,34.0,6.0,3.0,4.0,9.0,3.0,1.0,1978.0,178264,Jasenevo,55485.2,15417.34,33.97,42.0,48.5,76.37,8000000
12894,74.0,45.0,10.0,3.0,13.0,16.0,2.0,1.0,1979.0,178264,Jasenevo,55485.2,15417.34,33.97,42.0,48.5,76.37,13450000
12933,41.0,41.0,0.0,1.0,18.0,18.0,2.0,1.0,2014.0,112221,Chertanovo Juzhnoe,55485.2,15417.34,33.97,42.0,48.5,76.37,7539275
12918,61.0,43.0,6.0,3.0,2.0,9.0,1.0,1.0,1966.0,12327,Gol'janovo,55485.2,15417.34,33.97,42.0,48.5,76.37,9100000
12903,35.0,19.0,9.0,1.0,9.0,12.0,2.0,1.0,1966.0,57107,Timirjazevskoe,55485.2,15417.34,33.97,42.0,48.5,76.37,6200000
12919,77.0,52.0,7.0,3.0,2.0,10.0,3.0,2.0,1960.0,57107,Timirjazevskoe,55485.2,15417.34,33.97,42.0,48.5,76.37,14300000
12896,76.0,45.0,10.0,3.0,5.0,17.0,2.0,1.0,1989.0,85721,Brateevo,55485.2,15417.34,33.97,42.0,48.5,76.37,10607375
12926,40.0,20.0,8.0,1.0,14.0,14.0,2.0,1.0,1988.0,132349,Novo-Peredelkino,55485.2,15417.34,33.97,42.0,48.5,76.37,5600000
12902,34.0,15.0,8.0,1.0,5.0,9.0,3.0,1.0,1982.0,89971,Ljublino,55485.2,15417.34,33.97,42.0,48.5,76.37,5900000
12897,38.0,19.0,9.0,1.0,2.0,16.0,2.0,5.0,1995.0,100846,Dmitrovskoe,55485.2,15417.34,33.97,42.0,48.5,76.37,5850000
12921,30.0,17.0,6.0,1.0,6.0,9.0,2.0,2.0,1967.0,31167,Kuz'minki,55485.2,15417.34,33.97,42.0,48.5,76.37,5150000
12923,37.0,16.0,7.0,1.0,2.0,16.0,3.0,5.0,2001.0,3521,Savelovskoe,55485.2,15417.34,33.97,42.0,48.5,76.37,1000000
12900,43.0,29.0,5.0,2.0,3.0,5.0,2.0,2.0,1961.0,108171,Zamoskvorech'e,55485.2,15417.34,33.97,42.0,48.5,76.37,10000000
12932,39.0,20.0,8.0,1.0,2.0,12.0,3.0,1.0,1978.0,112221,Chertanovo Juzhnoe,55485.2,15417.34,33.97,42.0,48.5,76.37,5400000
12922,32.0,18.0,6.0,1.0,1.0,9.0,2.0,1.0,1977.0,48439,Zjablikovo,55485.2,15417.34,33.97,42.0,48.5,76.37,5000000
12941,39.0,15.0,8.0,1.0,3.0,16.0,2.0,4.0,2004.0,78507,Kuncevo,55485.2,15417.34,33.97,42.0,48.5,76.37,1000000
12936,32.0,21.0,5.0,1.0,7.0,8.0,3.0,5.0,1965.0,64317,Lomonosovskoe,55485.2,15417.34,33.97,42.0,48.5,76.37,6000000
12928,39.0,19.0,8.0,1.0,5.0,17.0,2.0,1.0,1995.0,165727,Mar'ino,55485.2,15417.34,33.97,42.0,48.5,76.37,5900000
